	OddRatio	p-value	depth	go_descr	score
0048018	0.36798446422141057	0.00010596072742855021	4	receptor ligand activity	9.152442028459864
0032452	2.0383546898620466	0.03315397736901916	3	histone demethylase activity	3.406592588581519
0050896	0.4075886249772452	1.754647072582564e-16	1	response to stimulus	36.279093749453416
0009314	0.9813766848441198	0.03315397736901916	3	response to radiation	3.406592588581519
0031225	0.20067485566366652	0.0009947111739126637	3	anchored component of membrane	6.913058140419052
0048185	3.975272053716138	0.0023288301719592724	3	activin binding	6.0623892096054215
0030850	3.312450160771704	0.03739090814350511	4	prostate gland development	3.2863277018819455
0030119	0.9463279846262947	0.005945146386674355	3	AP-type membrane coat adaptor complex	5.125180125648121
0005847	5.206001477490324	0.0001483342295228899	3	mRNA cleavage and polyadenylation specificity factor complex	8.816042522757048
0045216	1.9874440500077173	0.02003798790791067	4	cell-cell junction organization	3.9101254116031443
0060349	0.21366705137278688	0.03315397736901916	4	bone morphogenesis	3.406592588581519
0030674	1.5017286364922935	0.02786734428955813	3	protein binding, bridging	3.5802997312442972
0042813	2.5764026445090424	0.03744262037949375	4	Wnt-activated receptor activity	3.2849456410533158
0048468	1.2044612621377389	0.03739090814350511	3	cell development	3.2863277018819455
0050794	6.624594886568239	6.58970588179427e-26	3	regulation of cellular process	57.981703701313975
0034599	0.5094736508828552	0.02696479235032303	4	cellular response to oxidative stress	3.6132232509337774
0042493	0.6553618184040555	0.0025751750899453267	3	response to drug	5.961837751082795
0010941	1.1040536022017027	0.002552619215324608	4	regulation of cell death	5.970635303697951
0008013	2.682738064592052	6.721923048405236e-06	3	beta-catenin binding	11.910136276449999
0035770	1.104056278615155	0.02115490475295373	3	ribonucleoprotein granule	3.8558834971623015
0015030	2.078657399559247	0.016618757037063524	3	Cajal body	4.097223279531829
0005539	0.5299202633880343	0.005998595553874367	3	glycosaminoglycan binding	5.116229911508031
0009888	1.9178218063102648	0.008820216624183683	3	tissue development	4.730708848699999
1990584	6.624739563237904	0.03315397736901916	3	cardiac Troponin complex	3.406592588581519
0006259	0.34863090749843306	1.4955875959309393e-06	4	DNA metabolic process	13.412991387585429
0060395	1.9760968692993064	0.022967037628993433	3	SMAD protein signal transduction	3.7736952375552693
0006811	0.1365392029945115	3.291209720312726e-05	4	ion transport	10.321670271632923
0009838	4.416555201152382	0.0322388495175356	2	abscission	3.434583046920395
0006959	0.47311047579850957	0.04408562073214918	3	humoral immune response	3.1216216101941012
0048568	1.4401230253040682	0.03315397736901916	4	embryonic organ development	3.406592588581519
0016442	4.586887990453631	0.0011326772264199476	4	RISC complex	6.783171221530532
0000923	6.625028938906753	0.005506808583980848	3	equatorial microtubule organizing center	5.2017700279801495
0016192	1.030463985177179	3.369360523386089e-05	4	vesicle-mediated transport	10.298202494283627
0006886	0.77263096923671	0.0007862749243658365	4	intracellular protein transport	7.1482040501457575
0019899	1.4582547741154035	2.486899147022539e-11	3	enzyme binding	24.4173994109972
0030695	1.4195264184846714	1.1151522335923345e-05	4	GTPase regulator activity	11.403934537008036
1902850	3.312212248257414	0.005377979069781661	4	microtubule cytoskeleton organization involved in mitosis	5.225442612964967
0048179	5.520836012861737	0.009012726893871744	4	activin receptor complex	4.709117601223695
0030120	3.312212248257414	0.006855743745739117	4	vesicle coat	4.982668475027668
0005581	0.11418938155603903	0.005614678735899452	2	collagen trimer	5.182370907762615
0016491	0.11824581290924724	3.652428316802353e-05	2	oxidoreductase activity	10.21753322631001
0036038	5.096673329243434	0.00033487257163925405	2	MKS complex	8.001760481669642
0016740	2.030532725819318	1.4463193039346043e-25	2	transferase activity	57.19560540672616
0051302	1.6561101394104636	0.00769591234538384	4	regulation of cell division	4.867065955316671
0035295	3.312212248257414	0.03315397736901916	3	tube development	3.406592588581519
0045785	0.9660384457078177	0.0021507662037034657	4	positive regulation of cell adhesion	6.141931126513065
0071141	5.678698211805172	0.0038179095413147595	2	SMAD protein complex	5.568052246647901
0006139	0.6410341299731909	3.260822313362088e-56	3	nucleobase-containing compound metabolic process	127.76278580073334
0030199	0.13798419455232902	0.01751699996830408	4	collagen fibril organization	4.044583442822065
0006457	0.932276575486992	9.823142453784933e-05	2	protein folding	9.228184388317604
0005829	1.2152589528833997	1.5931703043777693e-07	2	cytosol	15.652369717786232
0030667	0.9064526394329921	0.001919314050262257	4	secretory granule membrane	6.2557874222653735
0008233	1.0323692978833454	1.4014622337820474e-07	3	peptidase activity	15.780579506696872
0006858	6.624739563237904	0.03315397736901916	4	extracellular transport	3.406592588581519
0016020	0.8549205642078395	3.162746629566899e-39	2	membrane	88.64937779012106
0097718	3.655882227679902	0.000112012372468754	4	disordered domain specific binding	9.096901224299353
0015075	0.7360271611924175	0.011611276078026377	3	ion transmembrane transporter activity	4.455778577337506
0003180	2.602859237806111	0.013867081283240178	4	aortic valve morphogenesis	4.278237500596365
0045184	0.828016077170418	0.0007862749243658365	3	establishment of protein localization	7.1482040501457575
0070412	2.5924881967444153	0.030002307292431113	4	R-SMAD binding	3.5064809905296808
0004930	0.10981969103905372	4.6205065441547244e-27	4	G protein-coupled receptor activity	60.63929317016385
0043005	0.7063509060955518	0.009723531494507883	4	neuron projection	4.633206404015184
0007166	0.607836402428723	1.2265979035216935e-19	3	cell surface receptor signaling pathway	43.544872361857045
0050660	0.1161931552820424	0.005404612342424687	4	flavin adenine dinucleotide binding	5.2205025524936985
0017046	0.15769989674925503	0.0381100521182073	3	peptide hormone binding	3.2672771965242964
0005216	0.5520024178198467	0.011611276078026377	4	ion channel activity	4.455778577337506
0006629	0.20692795683712317	0.0001391235903086031	3	lipid metabolic process	8.880147880972618
0044183	3.312866625501698	0.0015171771951562041	1	protein folding chaperone	6.490903779137657
0043085	0.7949008411142835	0.0013473137254940452	4	positive regulation of catalytic activity	6.609642501846922
0001763	0.6624218729905604	0.006190747214779639	2	morphogenesis of a branching structure	5.0846994863593125
0045454	0.348580642366282	0.029913082591647308	3	cell redox homeostasis	3.5094593494091932
0005681	4.3389737382062314	5.74628327216647e-22	3	spliceosomal complex	48.90831878750749
0010997	4.968841642228739	0.005945146386674355	3	anaphase-promoting complex binding	5.125180125648121
0045060	3.613660918491911	0.017302683539216428	4	negative thymic T cell selection	4.056893671634155
0023026	3.975272053716138	0.0023288301719592724	4	MHC class II protein complex binding	6.0623892096054215
0007596	0.5551708295445337	0.035413383160619316	3	blood coagulation	3.340665474902613
1990756	3.6805144694533762	0.02786734428955813	4	protein binding, bridging involved in substrate recognition for ubiquitination	3.5802997312442972
0007442	6.6248842473505505	0.013341459233576299	3	hindgut morphogenesis	4.316878856652761
0051303	3.312212248257414	0.00011207323800656668	4	establishment of chromosome localization	9.096357989602755
0008289	0.49555361520460406	0.008328046255937378	2	lipid binding	4.788126393417678
0050998	4.586887990453631	0.0011326772264199476	4	nitric-oxide synthase binding	6.783171221530532
0003824	0.14398462565574127	1.4463193039346043e-25	1	catalytic activity	57.19560540672616
0002193	6.624739563237904	0.03315397736901916	2	MAML1-RBP-Jkappa- ICN1 complex	3.406592588581519
0023014	1.2167593594511201	5.514947081019805e-06	3	signal transduction by protein phosphorylation	12.108048500768163
0034332	1.131002583145992	0.03315397736901916	4	adherens junction organization	3.406592588581519
0031032	0.6410341299731909	0.007938473887230173	4	actomyosin structure organization	4.836034227835481
0000151	3.2165655132637467	2.8124765738854176e-11	4	ubiquitin ligase complex	24.294370584723836
0005667	1.1422497015104238	0.03315397736901916	2	transcription factor complex	3.406592588581519
0043401	2.6498070888420187	0.005945146386674355	4	steroid hormone mediated signaling pathway	5.125180125648121
0005887	0.27167689733218686	3.905174543340584e-31	4	integral component of plasma membrane	70.01783540312431
0003184	2.6499768482790556	0.047990641236175476	4	pulmonary valve morphogenesis	3.03674926133054
0016593	5.797131042111491	0.001632541037619122	3	Cdc73/Paf1 complex	6.41761755923125
0009617	0.6623523963880528	0.010876946367044029	3	response to bacterium	4.521109741741822
0002768	1.1040536022017027	8.605313927026612e-16	4	immune response-regulating cell surface receptor signaling pathway	34.68898157697448
0019210	2.6498070888420187	0.03315397736901916	4	kinase inhibitor activity	3.406592588581519
0055114	0.09260095324193271	7.692901859196122e-07	2	oxidation-reduction process	14.077797583719255
0016197	2.616104450314977	3.369360523386089e-05	4	endosomal transport	10.298202494283627
0019725	1.8927505769259036	0.0013285093259990653	2	cellular homeostasis	6.62369777284244
0001228	0.7077228801920055	0.02767929186564135	4	DNA-binding transcription activator activity, RNA polymerase II-specific	3.5870707314485957
0022898	3.3123311983949377	0.0322388495175356	4	regulation of transmembrane transporter activity	3.434583046920395
0007218	0.1540100995720662	0.0007416176890066622	4	neuropeptide signaling pathway	7.206676691506989
1902186	6.624739563237904	0.0011205005287855962	4	regulation of viral release from host cell	6.793979792804086
0061198	6.624739563237904	0.03315397736901916	3	fungiform papilla formation	3.406592588581519
0003707	0.25474264662237295	0.0413396000916354	3	steroid hormone receptor activity	3.1859343984174093
1990726	5.2998868196316495	0.021546033138349286	3	Lsm1-7-Pat1 complex	3.837563556483412
0060445	3.0113066354867	0.04867439293496061	4	branching involved in salivary gland morphogenesis	3.0226021996052297
0010033	1.0036831335866705	6.449677123446864e-05	3	response to organic substance	9.648895393795842
0030660	0.6972797496080858	0.0005249731450297141	4	Golgi-associated vesicle membrane	7.552163449005329
0002218	1.104061631855129	1.3605909614465565e-12	3	activation of innate immune response	27.323101980086207
0031253	1.104056278615155	0.008006943533788403	4	cell projection membrane	4.827446172022364
0060090	1.619449947258741	0.02786734428955813	2	molecular adaptor activity	3.5802997312442972
0003676	0.3210387472169732	4.363833553173051e-07	3	nucleic acid binding	14.64474472460098
0048511	2.1035217998676567	0.005441677897969947	1	rhythmic process	5.213667828544409
0039530	6.624739563237904	0.03315397736901916	4	MDA-5 signaling pathway	3.406592588581519
0098794	1.1690603219288487	0.023868967184189595	2	postsynapse	3.7351761079298975
0000242	2.9813961565177123	0.009693034304910742	2	pericentriolar material	4.636347764335172
0030618	6.625028938906753	0.005506808583980848	3	transforming growth factor beta receptor, pathway-specific cytoplasmic mediator activity	5.2017700279801495
0020037	0.15519197565398565	2.4475504714429395e-05	3	heme binding	10.617837748128887
0098797	0.8280337714447388	3.5901355815659285e-06	3	plasma membrane protein complex	12.537320589724317
0007267	0.4641137366224566	3.6684878831865004e-05	2	cell-cell signaling	10.213145908737804
0002009	1.6561438934046713	0.006190747214779639	4	morphogenesis of an epithelium	5.0846994863593125
0030286	1.505589009061678	0.007548334014469198	3	dynein complex	4.886428400405483
0016604	1.0719866783014835	2.5168646655316032e-11	2	nuclear body	24.405422076390728
0042026	3.520264293801302	9.823142453784933e-05	3	protein refolding	9.228184388317604
0050658	1.9873678524577514	3.8462873974945864e-10	4	RNA transport	21.6787425592281
0043022	0.12986596423594773	0.011850046980524494	4	ribosome binding	4.435423446807633
0044782	1.242075970368084	0.018823519606334126	4	cilium organization	3.9726481481582163
0005871	3.4412385737959053	1.4171087295097967e-06	3	kinesin complex	13.466891868011917
0031098	1.3248694668072738	0.001275899527520211	4	stress-activated protein kinase signaling cascade	6.664103837347633
0042476	1.6060169507380868	0.006454539917740516	4	odontogenesis	5.04297153255441
0005606	6.624739563237904	0.03315397736901916	3	laminin-1 complex	3.406592588581519
0007167	1.1040536022017027	6.845160931662443e-07	4	enzyme linked receptor protein signaling pathway	14.194553681659741
0042608	3.7856040450957624	0.04551091958972916	3	T cell receptor binding	3.089802990835403
0030030	1.0459500735168683	0.009693034304910742	3	cell projection organization	4.636347764335172
0034451	1.6739247748772796	0.029000922949688777	2	centriolar satellite	3.5404276236507575
0003181	3.3125096465503936	0.013799496228982053	4	atrioventricular valve morphogenesis	4.283123192631535
0005622	0.9341783149316145	0.0038179095413147595	1	intracellular	5.568052246647901
0042769	2.0922230707983296	0.033300339891617736	3	DNA damage response, detection of DNA damage	3.402187675092342
0008275	6.624739563237904	0.03315397736901916	3	gamma-tubulin small complex	3.406592588581519
0005085	0.28059839773284645	0.001210007616307656	2	guanyl-nucleotide exchange factor activity	6.71712862492416
0000930	4.8184624595408705	0.0017138876640002325	2	gamma-tubulin complex	6.368991001210979
0051726	1.3125312268302383	1.3604021873441548e-24	4	regulation of cell cycle	54.9542618498391
0031295	2.4211138119490965	0.0021507662037034657	3	T cell costimulation	6.141931126513065
0008144	0.35482372978514654	0.02786734428955813	2	drug binding	3.5802997312442972
0007155	0.6004329641228273	2.602263805710435e-06	2	cell adhesion	12.8591287972674
0042101	2.760353697749196	0.021546033138349286	4	T cell receptor complex	3.837563556483412
0019774	6.625897244590805	3.429404561325525e-05	2	proteasome core complex, beta-subunit complex	10.28053881614332
0003149	3.312450160771704	0.03739090814350511	3	membranous septum morphogenesis	3.2863277018819455
0042127	0.98468540340227	0.006345457370380474	4	regulation of cell population proliferation	5.06001609682338
0048037	0.3680007201831323	2.4475504714429395e-05	2	cofactor binding	10.617837748128887
0039528	4.416379443387005	0.03315397736901916	3	cytoplasmic pattern recognition receptor signaling pathway in response to virus	3.406592588581519
0009986	0.6266709813333757	0.00041326500834029016	2	cell surface	7.791421504099773
0007399	0.6644724379069035	0.037205928754747083	4	nervous system development	3.2912871552742926
1904951	3.3123311983949377	0.002552619215324608	4	positive regulation of establishment of protein localization	5.970635303697951
0004722	1.0599012142416135	0.013341459233576299	4	protein serine/threonine phosphatase activity	4.316878856652761
1901565	6.624450217340981	4.876946384619725e-25	4	organonitrogen compound catabolic process	55.98010804170022
0048609	1.6560932637156305	0.01605875153360027	2	multicellular organismal reproductive process	4.131501311119104
0030532	5.206001477490324	2.6523136766538264e-11	3	small nuclear ribonucleoprotein complex	24.353003678324097
0044772	0.8640293635110062	4.192625409692896e-25	4	mitotic cell cycle phase transition	56.131300197716776
0042110	1.8489054186979903	0.02696479235032303	4	T cell activation	3.6132232509337774
0006914	0.8349328152719984	0.0038179095413147595	3	autophagy	5.568052246647901
0048645	3.974812871363531	0.013799496228982053	3	animal organ formation	4.283123192631535
0062023	0.6168757044533442	0.008987655777434853	3	collagen-containing extracellular matrix	4.711903223408146
0030234	1.3248861794891582	1.1151522335923345e-05	2	enzyme regulator activity	11.403934537008036
0019900	0.9660323290279421	1.551461360398637e-06	4	kinase binding	13.376313258041879
0043062	6.624450217340981	0.01751699996830408	3	extracellular structure organization	4.044583442822065
0051293	6.624450217340981	0.005377979069781661	4	establishment of spindle localization	5.225442612964967
0070063	1.1690081387906657	0.017444176236573992	4	RNA polymerase binding	4.04874942606171
0003700	0.5705348256558495	5.517178178209094e-07	2	DNA-binding transcription factor activity	14.41022912097618
0032496	0.5317460690062615	0.03821507705092857	4	response to lipopolysaccharide	3.264525154041028
0032535	6.624450217340981	0.04551091958972916	3	regulation of cellular component size	3.089802990835403
0005762	0.12041929623143131	0.008328046255937378	3	mitochondrial large ribosomal subunit	4.788126393417678
0008541	5.678698211805172	0.0038179095413147595	2	proteasome regulatory particle, lid subcomplex	5.568052246647901
0016504	2.9443358370202697	0.04551091958972916	4	peptidase activator activity	3.089802990835403
0065003	2.0897259725937807	2.9976313999138e-05	4	protein-containing complex assembly	10.415103021509802
0071773	2.810963543737691	0.00350865180666987	4	cellular response to BMP stimulus	5.652523415953772
0090287	6.624450217340981	0.000224344297740331	4	regulation of cellular response to growth factor stimulus	8.40232864266792
0099072	1.2044297078506656	0.02003798790791067	3	regulation of postsynaptic membrane neurotransmitter receptor levels	3.9101254116031443
0044798	0.5760047595935558	0.03315397736901916	3	nuclear transcription factor complex	3.406592588581519
0042802	1.1358133033984419	0.0281768644709235	3	identical protein binding	3.569254046590073
0016010	5.846845415124753	3.5901355815659285e-06	3	dystrophin-associated glycoprotein complex	12.537320589724317
0005912	1.773079277497154	0.008820216624183683	4	adherens junction	4.730708848699999
0045058	4.416379443387005	0.005645205279765192	2	T cell selection	5.176948717158582
0005975	0.11319037462357592	1.6467954449869173e-05	3	carbohydrate metabolic process	11.014094220038752
0006952	0.5844334183742952	3.2752214603442167e-06	3	defense response	12.629125069684138
0004842	3.695293630310954	1.4463193039346043e-25	4	ubiquitin-protein transferase activity	57.19560540672616
0044839	3.312212248257414	4.192625409692896e-25	4	cell cycle G2/M phase transition	56.131300197716776
0033993	0.6308672550763194	0.033300339891617736	4	response to lipid	3.402187675092342
1902115	1.6560932637156305	0.003688616208873383	4	regulation of organelle assembly	5.60250390240939
0019538	2.6498070888420187	2.6280474040524208e-51	3	protein metabolic process	116.46559860416495
0042296	6.6248842473505505	0.013341459233576299	4	ISG15 transferase activity	4.316878856652761
0099111	6.624450217340981	0.013799496228982053	4	microtubule-based transport	4.283123192631535
0031226	0.17901416939458042	3.905174543340584e-31	3	intrinsic component of plasma membrane	70.01783540312431
0046332	3.243008324576913	1.7363297638898374e-05	3	SMAD binding	10.961151910613715
0019932	4.416379443387005	0.0006912440383133459	4	second-messenger-mediated signaling	7.2770176296664095
0006413	0.1151597975383418	2.4801377573575035e-05	3	translational initiation	10.60461135901446
0005615	0.36780015021317014	2.4571689258295698e-23	2	extracellular space	52.06044729480599
0098884	4.140594855305467	0.02003798790791067	4	postsynaptic neurotransmitter receptor internalization	3.9101254116031443
0070652	6.6254630582424365	0.00042058296889972295	3	HAUS complex	7.773868787907994
0070411	6.023387983254204	0.00013256551379497026	4	I-SMAD binding	8.928433590999399
0043130	1.9969301644131743	0.00872406318989067	4	ubiquitin binding	4.7416701874444716
0005112	2.385070618198657	0.03615731914877394	4	Notch binding	3.3198758847913536
0007098	3.058324722984288	0.00024294404242240986	3	centrosome cycle	8.322679419238877
0009755	0.4621193495765715	0.005945146386674355	3	hormone-mediated signaling pathway	5.125180125648121
0060027	3.312212248257414	0.03315397736901916	4	convergent extension involved in gastrulation	3.406592588581519
0005113	4.968841642228739	0.005945146386674355	4	patched binding	5.125180125648121
0046620	1.6561101394104636	0.006345457370380474	4	regulation of organ growth	5.06001609682338
0007565	0.3895865330054851	0.028680828748069185	3	female pregnancy	3.5515263672920176
0042826	1.5951382097081381	0.039485701344840335	4	histone deacetylase binding	3.2318166638795813
0003148	2.208381569807826	0.04556085337907683	4	outflow tract septum morphogenesis	3.088706409694537
0005544	0.12736804721552272	0.012338304007541125	4	calcium-dependent phospholipid binding	4.3950467085613765
0043254	1.4721164728881573	0.001275899527520211	4	regulation of protein complex assembly	6.664103837347633
0030172	6.624739563237904	0.03315397736901916	4	troponin C binding	3.406592588581519
0030054	0.6452013477587212	0.0009183415921453306	2	cell junction	6.9929411318241055
0001227	0.3722248640525153	4.959424048559496e-05	4	DNA-binding transcription repressor activity, RNA polymerase II-specific	9.91163585021779
0019787	2.208164000205772	1.4463193039346043e-25	3	ubiquitin-like protein transferase activity	57.19560540672616
0032495	2.2082261549542133	0.0025751750899453267	4	response to muramyl dipeptide	5.961837751082795
0000981	0.5706103996440214	5.517178178209094e-07	3	DNA-binding transcription factor activity, RNA polymerase II-specific	14.41022912097618
0001708	1.806815550737755	0.03315397736901916	3	cell fate specification	3.406592588581519
0030496	1.5291758750980253	0.024560471191817417	2	midbody	3.706616990552646
0043197	1.5390475051571049	0.023868967184189595	3	dendritic spine	3.7351761079298975
0060710	3.7856040450957624	0.04551091958972916	2	chorio-allantoic fusion	3.089802990835403
0098772	1.6560932637156305	1.1151522335923345e-05	1	molecular function regulator	11.403934537008036
0014891	3.312212248257414	0.02003798790791067	4	striated muscle atrophy	3.9101254116031443
0006954	0.40224386909242293	3.2752214603442167e-06	4	inflammatory response	12.629125069684138
0032206	3.312450160771704	0.03739090814350511	4	positive regulation of telomere maintenance	3.2863277018819455
0060840	3.7856040450957624	0.015315243276123021	4	artery development	4.178906653996723
0004521	1.5899243710449142	3.429404561325525e-05	4	endoribonuclease activity	10.28053881614332
0051650	4.416379443387005	0.013799496228982053	4	establishment of vesicle localization	4.283123192631535
0031109	6.624450217340981	0.030143552865015206	4	microtubule polymerization or depolymerization	3.501784213997854
0036464	1.4722622478386167	0.02115490475295373	4	cytoplasmic ribonucleoprotein granule	3.8558834971623015
0019887	0.6021993644617684	0.03315397736901916	4	protein kinase regulator activity	3.406592588581519
0020005	5.2998868196316495	0.021546033138349286	4	symbiont-containing vacuole membrane	3.837563556483412
0062009	2.839271933499438	0.03841195361229905	4	secondary palate development	3.2593865758427993
0060326	0.6719719398397681	0.0023388392218346796	4	cell chemotaxis	6.058100531735528
0031122	2.100757618068372	0.024896953059771663	4	cytoplasmic microtubule organization	3.69300985007638
0032153	4.63766881897461	0.003885597877913024	2	cell division site	5.550478413074276
0007052	2.258771622048349	0.00825100649321876	4	mitotic spindle organization	4.797420086898811
0048870	1.2267524115755628	0.0023388392218346796	2	cell motility	6.058100531735528
0008023	0.602189132437602	0.001632541037619122	2	transcription elongation factor complex	6.41761755923125
0022904	0.5095493513405497	0.0182547793977262	4	respiratory electron transport chain	4.003328348432562
0005911	1.647676421067457	0.004058276918774124	3	cell-cell junction	5.506996799696292
0005527	6.624450217340981	0.02786734428955813	3	macrolide binding	3.5802997312442972
0045926	0.38964933436014904	0.008820216624183683	4	negative regulation of growth	4.730708848699999
0043235	0.7072844766631005	0.009012726893871744	2	receptor complex	4.709117601223695
0000445	5.520836012861737	0.009012726893871744	3	THO complex part of transcription export complex	4.709117601223695
0051090	2.0384615384615383	0.0007486248334538338	3	regulation of DNA-binding transcription factor activity	7.197272589849088
0030678	6.624739563237904	0.03315397736901916	3	mitochondrial ribonuclease P complex	3.406592588581519
0034613	2.3046431703868113	0.0007862749243658365	4	cellular protein localization	7.1482040501457575
1903561	0.7226087078533444	0.01978082091379664	4	extracellular vesicle	3.923042451434576
0005849	4.416555201152382	0.0001483342295228899	2	mRNA cleavage factor complex	8.816042522757048
0051983	1.6561101394104636	0.02003798790791067	4	regulation of chromosome segregation	3.9101254116031443
0001817	1.6561270159734547	0.0010641826449603383	4	regulation of cytokine production	6.84554824399706
0000226	1.8129163524117056	5.291463977823768e-06	3	microtubule cytoskeleton organization	12.149415605990605
0031648	2.2987963473993154	0.005271463461894239	4	protein destabilization	5.245447258225348
0090110	3.567395997617488	0.010850617854416092	4	COPII-coated vesicle cargo loading	4.523533255509506
0009615	1.2864202589329883	0.03315397736901916	3	response to virus	3.406592588581519
0006935	0.38955512748149707	0.0023388392218346796	3	chemotaxis	6.058100531735528
0031371	6.624594886568239	0.005506808583980848	4	ubiquitin conjugating enzyme complex	5.2017700279801495
0008158	6.624739563237904	0.03315397736901916	4	hedgehog receptor activity	3.406592588581519
0008134	1.2263518309324108	0.012567241540334638	3	transcription factor binding	4.376661728327371
0000172	6.625173637907085	0.002311249828877505	3	ribonuclease MRP complex	6.06996684930188
0016605	1.9327608617316998	0.003258048415837495	3	PML body	5.726626908311874
0042383	1.9447457473487022	0.003934505176851922	4	sarcolemma	5.537970154231576
0043086	0.6624131899789084	0.040886121520767135	4	negative regulation of catalytic activity	3.1969646006384633
1902414	1.3248694668072738	0.0322388495175356	4	protein localization to cell junction	3.434583046920395
0005789	0.29401474804938316	6.759822737001212e-20	4	endoplasmic reticulum membrane	44.14070519250695
0051298	2.6499768482790556	0.047990641236175476	3	centrosome duplication	3.03674926133054
0007186	0.195468054114105	6.58970588179427e-26	3	G protein-coupled receptor signaling pathway	57.981703701313975
0006974	1.4696284440808294	1.4955875959309393e-06	4	cellular response to DNA damage stimulus	13.412991387585429
0007020	4.41725841309046	0.00022365871440853738	4	microtubule nucleation	8.405389264352953
0030155	2.5600729134746065	0.0019100022386043128	3	regulation of cell adhesion	6.260650864880143
0032204	1.5287266942487252	0.03739090814350511	3	regulation of telomere maintenance	3.2863277018819455
0009408	0.9243100248746398	0.0025973632698053223	3	response to heat	5.953258475527363
0005747	0.13798419455232902	0.01751699996830408	4	mitochondrial respiratory chain complex I	4.044583442822065
0006979	0.38578709107991915	0.01517972318832124	3	response to oxidative stress	4.187794742469374
0008274	5.678698211805172	0.0038179095413147595	4	gamma-tubulin ring complex	5.568052246647901
0006996	1.104056278615155	1.9231892586956885e-07	3	organelle organization	15.46411077073596
0043260	6.624739563237904	0.03315397736901916	3	laminin-11 complex	3.406592588581519
0003179	1.8927046511798813	0.013799496228982053	3	heart valve morphogenesis	4.283123192631535
0045927	0.7360271611924175	0.006345457370380474	4	positive regulation of growth	5.06001609682338
0019904	1.7195865869929212	0.000112012372468754	3	protein domain specific binding	9.096901224299353
0034236	3.567395997617488	0.010850617854416092	4	protein kinase A catalytic subunit binding	4.523533255509506
0061844	0.4636048156818357	0.04408562073214918	4	antimicrobial humoral immune response mediated by antimicrobial peptide	3.1216216101941012
0004672	1.1925532900834106	0.0038179095413147595	3	protein kinase activity	5.568052246647901
0090150	1.4720921858120273	0.0007862749243658365	4	establishment of protein localization to membrane	7.1482040501457575
0051085	2.602859237806111	0.013867081283240178	4	chaperone cofactor-dependent protein refolding	4.278237500596365
0003677	0.6429045286751756	4.363833553173051e-07	4	DNA binding	14.64474472460098
0031965	0.5733134595718229	0.014617745897785986	4	nuclear membrane	4.225519015905367
0016787	0.1471629199032872	1.4014622337820474e-07	2	hydrolase activity	15.780579506696872
0051299	3.312212248257414	0.0322388495175356	3	centrosome separation	3.434583046920395
0005802	0.4524373876321947	0.006456973388203604	4	trans-Golgi network	5.042594586733383
0050776	0.7147430646760091	8.605313927026612e-16	4	regulation of immune response	34.68898157697448
0000278	2.0037038301052053	0.00033493731407530097	3	mitotic cell cycle	8.001567165812025
0002376	1.948569136942145	6.54812280475509e-32	1	immune system process	71.80354456193228
0004721	1.363893130117532	0.013341459233576299	3	phosphoprotein phosphatase activity	4.316878856652761
0005815	1.3622117049232216	3.1474362467936654e-19	2	microtubule organizing center	42.60252853534431
0031143	3.3126286272895658	0.009119200532326174	4	pseudopodium	4.697373139667488
0006644	0.2453058284891198	0.028736216125982202	4	phospholipid metabolic process	3.5495970658027205
0005839	6.627200205867216	2.1836456898133536e-08	2	proteasome core complex	17.63968492916935
0007100	4.416555201152382	0.0322388495175356	4	mitotic centrosome separation	3.434583046920395
0040008	1.1946019605998965	0.006345457370380474	3	regulation of growth	5.06001609682338
0003723	1.2269004563811607	7.87068137363647e-05	4	RNA binding	9.449780827681707
0008076	0.26849648475545534	0.010921178892557157	4	voltage-gated potassium channel complex	4.517051357298458
0060363	3.3123311983949377	0.03315397736901916	4	cranial suture morphogenesis	3.406592588581519
0000974	6.023387983254204	0.00013256551379497026	2	Prp19 complex	8.928433590999399
0072384	2.208164000205772	0.013799496228982053	4	organelle transport along microtubule	4.283123192631535
0061138	1.6560932637156305	0.006190747214779639	3	morphogenesis of a branching epithelium	5.0846994863593125
0030122	4.968841642228739	0.005945146386674355	4	AP-2 adaptor complex	5.125180125648121
0010001	0.4731511319000709	0.0038179095413147595	4	glial cell differentiation	5.568052246647901
0016607	2.088277669008709	2.5168646655316032e-11	3	nuclear speck	24.405422076390728
0005737	0.9152761884486077	0.006899604168293207	2	cytoplasm	4.976291235938496
0060021	1.121070578293558	0.03841195361229905	3	roof of mouth development	3.2593865758427993
0005610	6.624739563237904	0.03315397736901916	3	laminin-5 complex	3.406592588581519
0101031	3.312450160771704	0.03739090814350511	2	chaperone complex	3.2863277018819455
0048638	6.624594886568239	0.006345457370380474	4	regulation of developmental growth	5.06001609682338
0019882	1.0459465277129083	6.54812280475509e-32	2	antigen processing and presentation	71.80354456193228
0016042	0.15957858906173591	0.0010796435251415883	4	lipid catabolic process	6.8311243616442185
0097525	6.624450217340981	2.6523136766538264e-11	4	spliceosomal snRNP complex	24.353003678324097
0030154	0.45681021751598105	7.912247152355034e-07	3	cell differentiation	14.04968381946717
0007017	2.2845736894866175	5.291463977823768e-06	2	microtubule-based process	12.149415605990605
0097539	5.152985362591002	0.0025751750899453267	2	ciliary transition fiber	5.961837751082795
0042733	1.96315356113627	0.021111980897002856	4	embryonic digit morphogenesis	3.857914584622237
0001664	0.6114143920595534	0.01709200418084631	4	G protein-coupled receptor binding	4.069144516592015
